Genre,Ranks,Product,Author,Links,Price,Rating,Reviews
"Crime, Thriller & Mystery",90,Kizhakku Thodarchi Kolaigal (Tamil Edition),Pattukottai Prabakar,https://amazon.in/Kizhakku-Thodarchi-Kolaigal-Pattukottai-Prabakar-ebook/dp/B09FK4KSC9/ref=zg_bs_1318161031_90/260-2637045-6187237?pd_rd_i=B09FK4KSC9&psc=1,366.45,4.0,NA
"Crime, Thriller & Mystery",91,Endrendrum Un Ethiri (Tamil Edition),Rajesh Kumar,https://amazon.in/Endrendrum-Ethiri-Tamil-Rajesh-Kumar-ebook/dp/B086XFTDS5/ref=zg_bs_1318161031_91/260-2637045-6187237?pd_rd_i=B086XFTDS5&psc=1,116.82,4.1,6
"Crime, Thriller & Mystery",92,The Perfect Murder (Hindi Edition),santosh pathak,https://amazon.in/Perfect-Murder-Hindi-santosh-pathak-ebook/dp/B09TN2L61X/ref=zg_bs_1318161031_92/260-2637045-6187237?pd_rd_i=B09TN2L61X&psc=1,99.00,4.3,62
"Crime, Thriller & Mystery",93,Phansi ki Saza (Rita Sanyal Series) (Rita Sanyal (Criminal Lawyer) Book 2) (Hindi Edition),Amit Khan ,https://amazon.in/Phansi-Sanyal-Criminal-Lawyer-Hindi-ebook/dp/B09VVB2FQX/ref=zg_bs_1318161031_93/260-2637045-6187237?pd_rd_i=B09VVB2FQX&psc=1,49.00,3.4,NA
"Crime, Thriller & Mystery",94,தகலன் (Tamil Edition),தேன் நிலா  J,https://amazon.in/%E0%AE%A4%E0%AE%95%E0%AE%B2%E0%AE%A9%E0%AF%8D-Tamil-%E0%AE%A4%E0%AF%87%E0%AE%A9%E0%AF%8D-%E0%AE%A8%E0%AE%BF%E0%AE%B2%E0%AE%BE-J-ebook/dp/B09RKD1FGH/ref=zg_bs_1318161031_94/260-2637045-6187237?pd_rd_i=B09RKD1FGH&psc=1,300.00,3.9,NA
"Crime, Thriller & Mystery",95,A Mussoorie Mystery,Ruskin Bond,https://amazon.in/Mussoorie-Mystery-Ruskin-Bond-ebook/dp/B06XRWTY9Z/ref=zg_bs_1318161031_95/260-2637045-6187237?pd_rd_i=B06XRWTY9Z&psc=1,149.47,4.2,143
"Crime, Thriller & Mystery",96,Kadaisi Naal Punnagai (Tamil Edition),Devibala,https://amazon.in/Kadaisi-Naal-Punnagai-Tamil-Devibala-ebook/dp/B09HC1W8W5/ref=zg_bs_1318161031_96/260-2637045-6187237?pd_rd_i=B09HC1W8W5&psc=1,116.82,4.0,NA
"Crime, Thriller & Mystery",97,Death on the Nile (Poirot),Agatha Christie,https://amazon.in/Death-Nile-Poirot-Agatha-Christie/dp/0007527551/ref=zg_bs_1318161031_97/260-2637045-6187237?pd_rd_i=0007527551&psc=1,228.00,4.6,"6,195"
"Crime, Thriller & Mystery",98,Persuasion,Jane Austen,https://amazon.in/Persuasion-Jane-Austen/dp/8175993790/ref=zg_bs_1318161031_98/260-2637045-6187237?pd_rd_i=8175993790&psc=1,99.00,4.4,"4,162"
"Crime, Thriller & Mystery",99,Urainthu Pona Unmai (Tamil Edition),Rajesh Kumar,https://amazon.in/Urainthu-Unmai-Tamil-Rajesh-Kumar-ebook/dp/B07HLNF5SR/ref=zg_bs_1318161031_99/260-2637045-6187237?pd_rd_i=B07HLNF5SR&psc=1,366.45,3.7,8
"Crime, Thriller & Mystery",100,And Then There Were None,Hugh Fraser,https://amazon.in/And-Then-There-Were-None/dp/B07B7CJLDC/ref=zg_bs_1318161031_100/260-2637045-6187237?pd_rd_i=B07B7CJLDC&psc=1,NA,4.6,NA
Engineering,1,SSCE JE CIVIL ENGINEERING 2022 PREVIOUS YEAR TOPICWISE OBJECTIVE DETAILED SOLUTION WITH THEORY(2004-2020),IES MASTER PUBLICATION TEAM,https://amazon.in/ENGINEERING-PREVIOUS-TOPICWISE-OBJECTIVE-2004-2020/dp/8195124011/ref=zg_bs_22960344031_1/260-4760312-5102527?pd_rd_i=8195124011&psc=1,601.00,4.4,NA
Engineering,2,Modern Periodic Table Chart (Size 70 X 100 Cms) English Laminated both sides with double side tape,Indian Book Depot,https://amazon.in/Modern-Periodic-English-Laminated-double/dp/B0918486MD/ref=zg_bs_22960344031_2/260-4760312-5102527?pd_rd_i=B0918486MD&psc=1,253.00,4.5,NA
Engineering,3,"Introduction to Electrodynamics, 4th Edition (South Asia Edition)",David J. Griffiths,https://amazon.in/Introduction-Electrodynamics-4th-South-Asia/dp/1108822908/ref=zg_bs_22960344031_3/260-4760312-5102527?pd_rd_i=1108822908&psc=1,489.00,4.6,445
Engineering,4,Howkins & Bourne Shaw's Textbook Of Gynaecology,Padubidri,https://amazon.in/Howkins-Bourne-Shaws-Textbook-Gynaecology/dp/8131254119/ref=zg_bs_22960344031_4/260-4760312-5102527?pd_rd_i=8131254119&psc=1,"1,048.00",4.6,NA
Engineering,5,Conventional & Objective Type Questions & Answers On Mechanical Engineering For Competitions,R.K. Jain,https://amazon.in/Conventional-Mechanical-Engineering-Competitions-Preparation/dp/938739476X/ref=zg_bs_22960344031_5/260-4760312-5102527?pd_rd_i=938739476X&psc=1,718.00,4.2,NA
Engineering,6,Data Structures and Algorithms in Python (An Indian Adaptation),Michael T. Goodrich,https://amazon.in/Structures-Algorithms-Python-Indian-Adaptation/dp/9354247865/ref=zg_bs_22960344031_6/260-4760312-5102527?pd_rd_i=9354247865&psc=1,641.00,4.4,60
Engineering,7,Thomas' Calculus | Fourtheenth Edition | By Pearson,George B. Thomas,https://amazon.in/Thomas-Calculus-George-B/dp/9353060419/ref=zg_bs_22960344031_7/260-4760312-5102527?pd_rd_i=9353060419&psc=1,835.00,4.6,NA
Engineering,8,Design Data: Data Book of Engineers by PSG College-Kalaikathir Achchagam - Coimbatore,Coimbtore PSG,https://amazon.in/Design-Data-Engineers-College-Kalaikathir-Coimbatore/dp/8192735508/ref=zg_bs_22960344031_8/260-4760312-5102527?pd_rd_i=8192735508&psc=1,464.00,4.2,NA
Engineering,9,Environmental Engineering (Vol. II) Sewage Waste Disposal and Air Pollution Engineering,Santosh Kumar Garg,https://amazon.in/Enviromental-Engineering-Disposal-Pollution-2018-2019/dp/8174092307/ref=zg_bs_22960344031_9/260-4760312-5102527?pd_rd_i=8174092307&psc=1,624.00,4.3,NA
Engineering,10,Reinforced Concrete Design | 4th Edition,S Unnikrishna Pillai,https://amazon.in/Reinforced-Concrete-Design-Unnikrishna-Pillai/dp/9354601022/ref=zg_bs_22960344031_10/260-4760312-5102527?pd_rd_i=9354601022&psc=1,779.00,4.8,NA
Engineering,11,A Textbook Of Electrical Technology: Vol 2 Ac And Dc Machines: Ac And Dc Machines - Vol. 2,B L Theraja,https://amazon.in/Textbook-Electrical-Technology-Machines-Vol/dp/8121924375/ref=zg_bs_22960344031_11/260-4760312-5102527?pd_rd_i=8121924375&psc=1,490.00,4.4,453
Engineering,12,A Guidebook to Mechanism in Organic Chemistry,Peter Sykes,https://amazon.in/Guidebook-Mechanism-Organic-Chemistry/dp/8177584332/ref=zg_bs_22960344031_12/260-4760312-5102527?pd_rd_i=8177584332&psc=1,690.00,4.5,373
Engineering,13,AICTE Recommended| Fundamentals of Database Systems| By Pearson,Elmasri Ramez,https://amazon.in/Fundamentals-Database-System-Elmasri-Ramez/dp/933258270X/ref=zg_bs_22960344031_13/260-4760312-5102527?pd_rd_i=933258270X&psc=1,760.00,4.4,NA
Engineering,14,A Handbook Of Engineering Mathematics,ME Editorial Board,https://amazon.in/Handbook-Engineering-Mathematics-Illustrated-Formulae/dp/9351473007/ref=zg_bs_22960344031_14/260-4760312-5102527?pd_rd_i=9351473007&psc=1,237.00,4.3,NA
Engineering,15,Objective Civil Engineering,P.K. Mishra,https://amazon.in/Objective-Civil-Engineering-P-K-Mishra/dp/8174827986/ref=zg_bs_22960344031_15/260-4760312-5102527?pd_rd_i=8174827986&psc=1,116.05,3.9,144
Engineering,16,Electronic Devices and Circuit | Eleventh Edition | By Pearson,Boylestad / Nashelsky,https://amazon.in/Electronic-Devices-Circuit-Boylestad-Nashelsky/dp/9332542600/ref=zg_bs_22960344031_16/260-4760312-5102527?pd_rd_i=9332542600&psc=1,828.00,4.5,NA
Engineering,17,Concise Inorganic Chemistry: Fifth Edition by J.D. Lee,J.D. Lee,https://amazon.in/Concise-Inorganic-Chemistry-Fifth-J-D/dp/8126515546/ref=zg_bs_22960344031_17/260-4760312-5102527?pd_rd_i=8126515546&psc=1,729.00,4.4,872
Engineering,18,BASICS OF CIVIL HANDBOOK BY RASHID KHAN SIR 2ND EDITION 2022,Rashid khan,https://amazon.in/BASICS-CIVIL-HANDBOOK-RASHID-KHAN/dp/B09V15K88S/ref=zg_bs_22960344031_18/260-4760312-5102527?pd_rd_i=B09V15K88S&psc=1,339.00,4.2,NA
Engineering,19,NTA JEE Main 101 Speed Tests (87 Chapter-wise + 9 Subject-wise + 5 Full Tests) 2nd Edition,Disha Experts,https://amazon.in/Main-Speed-Tests-Chapter-wise-Subject-wise/dp/8194787033/ref=zg_bs_22960344031_19/260-4760312-5102527?pd_rd_i=8194787033&psc=1,416.00,3.9,26
Engineering,20,The 8051 Microcontroller and Embedded Systems: Using Assembly and C,MAZIDI,https://amazon.in/8051-Microcontroller-Embedded-Systems-Assembly/dp/8131710262/ref=zg_bs_22960344031_20/260-4760312-5102527?pd_rd_i=8131710262&psc=1,495.00,4.4,NA
Engineering,21,Fundamentals of Digital Circuits,Kumar A. Anand,https://amazon.in/Fundamentals-Digital-Circuits-Kumar-Anand/dp/8120352688/ref=zg_bs_22960344031_21/260-4760312-5102527?pd_rd_i=8120352688&psc=1,405.00,4.4,NA
Engineering,22,ART OF HANDLING MONEY AND INVESTMENTS: A Practical Guide to Personal Finances,Rajiv K. Tayal,https://amazon.in/ART-HANDLING-MONEY-INVESTMENTS-Practical/dp/8126934077/ref=zg_bs_22960344031_22/260-4760312-5102527?pd_rd_i=8126934077&psc=1,405.00,4.9,NA
Engineering,23,Circuit Theory Analysis And Synthesis,Abhijit Chakrabarti,https://amazon.in/Circuit-Analysis-Synthesis-Abhijit-Chakrabarti/dp/8177000004/ref=zg_bs_22960344031_23/260-4760312-5102527?pd_rd_i=8177000004&psc=1,625.00,4.4,542
Engineering,24,A Textbook Of Electrical Technology - Vol I,B L Theraja,https://amazon.in/Textbook-Electrical-Technology-I/dp/8121924405/ref=zg_bs_22960344031_24/260-4760312-5102527?pd_rd_i=8121924405&psc=1,487.00,4.3,495
Engineering,25,Asian Question Bank Series Electrician Trade Theory (Sector - Power) for 1st and 2nd Year. As Per Latest NSQF Level - 5 For Annual A.I.T.T. Examination,K. Mehta and G.V. Ramana Murthy,https://amazon.in/Q-Bank-Semester-Electrician-MEHTA-MURTHY/dp/8173177651/ref=zg_bs_22960344031_25/260-4760312-5102527?pd_rd_i=8173177651&psc=1,314.00,4.0,NA
Engineering,26,Optics | 7th Edition | Colour Edition,Ajoy Ghatak,https://amazon.in/Optics-7th-Colour-Ajoy-Ghatak/dp/9390113598/ref=zg_bs_22960344031_26/260-4760312-5102527?pd_rd_i=9390113598&psc=1,819.00,4.5,175
Engineering,27,A Guidebook to Mechanism in Organic Chemistry for the JEE,Peter Sykes,https://amazon.in/Guidebook-Mechanism-Organic-Chemistry-JEE/dp/8131793559/ref=zg_bs_22960344031_27/260-4760312-5102527?pd_rd_i=8131793559&psc=1,395.00,4.4,NA
Engineering,28,2021 SSC : JE Mechanical Engineering - Previous Year Objective Solved Papers ,MADE EASY Team,https://amazon.in/SSC-JE-Mechanical-Engineering-Objective/dp/B08YRRZ69Z/ref=zg_bs_22960344031_28/260-4760312-5102527?pd_rd_i=B08YRRZ69Z&psc=1,615.00,4.2,NA
Engineering,29,Charotar Building Construction Book,Rangawala,https://amazon.in/Building-Construction-Book-Rangwala-Rangawala/dp/9385039040/ref=zg_bs_22960344031_29/260-4760312-5102527?pd_rd_i=9385039040&psc=1,300.00,4.4,NA
Engineering,30,Civil Engineering (O.T.) (Objective Type),P. Jaya Rami Reddy,https://amazon.in/Civil-Engineering-Objective-Type-Reddy/dp/8131808785/ref=zg_bs_22960344031_30/260-4760312-5102527?pd_rd_i=8131808785&psc=1,647.00,4.2,NA
Engineering,31,NA,Paperback,https://amazon.in/Civil-Engineering-Conventional-Objective-Paperback/dp/B010WAFDE0/ref=zg_bs_22960344031_31/260-4760312-5102527?pd_rd_i=B010WAFDE0&psc=1,430.00,4.3,90
Engineering,32,Reinforced Concrete Design - Third Edition,Devdas Menon,https://amazon.in/Reinforced-Concrete-Design-Devdas-Menon/dp/007014110X/ref=zg_bs_22960344031_32/260-4760312-5102527?pd_rd_i=007014110X&psc=1,694.00,4.4,421
Engineering,33,A Textbook Of Fluid Mechanics And Hydraulic Machines,R.K. Bansal,https://amazon.in/Textbook-Fluid-Mechanics-Hydraulic-Machines/dp/8131808157/ref=zg_bs_22960344031_33/260-4760312-5102527?pd_rd_i=8131808157&psc=1,685.00,4.5,NA
Engineering,34,Objective Electrical Engineering,P.K. Mishra,https://amazon.in/Objective-Electrical-Engineering-P-K-Mishra/dp/8174822410/ref=zg_bs_22960344031_34/260-4760312-5102527?pd_rd_i=8174822410&psc=1,114.00,3.9,325
Engineering,35,Principles Of Power System,V.K Mehta,https://amazon.in/Principles-Power-System-V-K-Mehta/dp/8121924960/ref=zg_bs_22960344031_35/260-4760312-5102527?pd_rd_i=8121924960&psc=1,605.00,4.5,377
Engineering,36,Textbook Of Community Health Nursing Ii For Bsc Nursing (Pb 2020),MANIVANNAN S.D,https://amazon.in/Textbook-Community-Health-Nursing-BSc/dp/9386827220/ref=zg_bs_22960344031_36/260-4760312-5102527?pd_rd_i=9386827220&psc=1,416.00,4.5,NA
Engineering,37,Practical Boiler Operation Engineering & Power,Mallick Amiya Ranjan,https://amazon.in/Practical-Boiler-Operation-Engineering-Power/dp/8120351398/ref=zg_bs_22960344031_37/260-4760312-5102527?pd_rd_i=8120351398&psc=1,600.00,4.4,NA
Engineering,38,AICTE Recommended| University chemistry| By Pearson,Mahan,https://amazon.in/University-Chemistry-4e-Mahan/dp/8131729575/ref=zg_bs_22960344031_38/260-4760312-5102527?pd_rd_i=8131729575&psc=1,922.00,4.1,NA
Engineering,39,Objective Mechanical Engineering,P.K. Mishra,https://amazon.in/Objective-Mechanical-Engineering-P-K-Mishra/dp/8174824588/ref=zg_bs_22960344031_39/260-4760312-5102527?pd_rd_i=8174824588&psc=1,155.00,4.0,418
Engineering,40,The Six Sigma Black Belt Handbook | Third Edition | By Pearson,T.M. Kubiak,https://amazon.in/Six-Sigma-Black-Belt-Handbook/dp/9352865588/ref=zg_bs_22960344031_40/260-4760312-5102527?pd_rd_i=9352865588&psc=1,740.00,4.3,NA
Engineering,41,Building Construction,B.C. Punmia,https://amazon.in/Building-Construction-B-C-Punmia/dp/8131804283/ref=zg_bs_22960344031_41/260-4760312-5102527?pd_rd_i=8131804283&psc=1,575.00,4.3,320
Engineering,42,Modern Electronic Instrumentation & Meas,Helfrick,https://amazon.in/Modern-Electronic-Instrumentation-Meas-Helfrick/dp/9332556067/ref=zg_bs_22960344031_42/260-4760312-5102527?pd_rd_i=9332556067&psc=1,520.00,3.8,NA
Engineering,43,Organic Chemistry | Seventh Edition | By Pearson,Morrison   Boyd & Bhattacharjee,https://amazon.in/Organic-Chemistry-Morrison-Boyd-Bhattacharjee/dp/8131704815/ref=zg_bs_22960344031_43/260-4760312-5102527?pd_rd_i=8131704815&psc=1,850.00,4.4,NA
Engineering,44,"Statistical Mechanics, 4/e",Pathria,https://amazon.in/Statistical-Mechanics-4-Pathria/dp/9351073971/ref=zg_bs_22960344031_44/260-4760312-5102527?pd_rd_i=9351073971&psc=1,720.00,4.6,NA
Engineering,45,Structural Analysis by Pearson,R C Hibbeler,https://amazon.in/Structural-Analysis-Pearson-R-Hibbeler/dp/9332586144/ref=zg_bs_22960344031_45/260-4760312-5102527?pd_rd_i=9332586144&psc=1,851.00,4.3,NA
Engineering,46,Power Plant Engineering | 4th Edition,PK Nag,https://amazon.in/Power-Plant-Engineering-Nag/dp/9339204042/ref=zg_bs_22960344031_46/260-4760312-5102527?pd_rd_i=9339204042&psc=1,609.00,4.2,NA
Engineering,47,Organic Chemistry,Robert T. Morrison,https://amazon.in/Organic-Chemistry-Robert-T-Morrison/dp/8177581694/ref=zg_bs_22960344031_47/260-4760312-5102527?pd_rd_i=8177581694&psc=1,938.00,4.4,NA
Engineering,48,Modern Digital And Analog Communication Systems: Fourth Edition,B.P. Lathi,https://amazon.in/Modern-Digital-Analog-Communication-Systems/dp/0199476284/ref=zg_bs_22960344031_48/260-4760312-5102527?pd_rd_i=0199476284&psc=1,470.00,4.4,NA
Engineering,49,Soil Mechanics and Foundations,B.C. Punmia,https://amazon.in/Soil-Mechanics-Foundations-B-C-Punmia/dp/8170087910/ref=zg_bs_22960344031_49/260-4760312-5102527?pd_rd_i=8170087910&psc=1,680.00,4.3,448
Engineering,50,Inorganic Chemistry | Fourth Edition | By Pearson: Principles of Structure and Reactivity,Huheey / Medhi,https://amazon.in/Inorganic-Chemistry-Principles-Structure-Reactivity/dp/8177581309/ref=zg_bs_22960344031_50/260-4760312-5102527?pd_rd_i=8177581309&psc=1,870.00,4.5,NA
Engineering,51,Introduction to Biostatistics and Research Methods,Rao S,https://amazon.in/Introduction-Biostatistics-Research-Methods-Rao/dp/8120345207/ref=zg_bs_22960344031_1/257-1378264-8596455?pd_rd_i=8120345207&psc=1,374.00,4.2,NA
Engineering,52,A Textbook Of Biotechnology,R C  Dubey,https://amazon.in/Textbook-Biotechnology-R-C-Dubey/dp/8121926084/ref=zg_bs_22960344031_2/257-1378264-8596455?pd_rd_i=8121926084&psc=1,589.00,4.3,NA
Engineering,53,Estimating and Costing in Civil Engineering (Theory and Practice) - 28/Revised Edition,BN Dutta,https://amazon.in/Estimating-Costing-Engineering-Theory-Practice/dp/8174767703/ref=zg_bs_22960344031_3/257-1378264-8596455?pd_rd_i=8174767703&psc=1,650.00,4.2,NA
Engineering,54,Fluid Mechanics And Hydraulic Machines,RK Rajput,https://amazon.in/Fluid-Mechanics-Hydraulic-Machines-Rajput/dp/9385401378/ref=zg_bs_22960344031_4/257-1378264-8596455?pd_rd_i=9385401378&psc=1,648.00,4.2,114
Engineering,55,AICTE Recommended| Network analysis| By Pearson,M. E. Van Valkenburg/T.S. Rathore,https://amazon.in/Network-Analysis-Revised-Valkenburg-Rathore/dp/9353433126/ref=zg_bs_22960344031_5/257-1378264-8596455?pd_rd_i=9353433126&psc=1,505.00,4.3,NA
Engineering,56,Surveying - Vol. 1,B.C. Punmia,https://amazon.in/Surveying-Vol-1-B-C-Punmia/dp/8170088534/ref=zg_bs_22960344031_6/257-1378264-8596455?pd_rd_i=8170088534&psc=1,483.00,4.3,287
Engineering,57,Numerical Methods: For Scientific And Engineering Computation (Multi Colour Edition),Mahinder Kumar Jain,https://amazon.in/Numerical-Methods-Scientific-Engineering-Computation/dp/9387477258/ref=zg_bs_22960344031_7/257-1378264-8596455?pd_rd_i=9387477258&psc=1,540.00,4.4,NA
Engineering,58,DIGITAL SIGNAL PROCESSING | Fourth Edition | By Pearson,John G. Proakis,https://amazon.in/Digital-Signal-Processing-Principles-Applications/dp/8131710009/ref=zg_bs_22960344031_8/257-1378264-8596455?pd_rd_i=8131710009&psc=1,657.00,4.3,NA
Engineering,59,"Solar Photovoltaic Technology and Systems: A Manual for Technicians, Trainers and Engineers",Solanki C.S,https://amazon.in/Solar-Photovoltaic-Technology-Systems-Technicians/dp/8120347110/ref=zg_bs_22960344031_9/257-1378264-8596455?pd_rd_i=8120347110&psc=1,498.00,4.4,NA
Engineering,60,"Principles Of Electronics, (Lpspe), 12/E",V K Mehta,https://amazon.in/Principles-Electronics-LPSPE-12-Mehta/dp/935283836X/ref=zg_bs_22960344031_10/257-1378264-8596455?pd_rd_i=935283836X&psc=1,528.00,4.1,NA
Engineering,61,"Text Book Of Electrical Technology: Vol 3: Transmission, Distribution And Utilization",A.K.Theraja B.L. Theraja,https://amazon.in/Text-Book-Electrical-Technology-Transmission/dp/8121924901/ref=zg_bs_22960344031_11/257-1378264-8596455?pd_rd_i=8121924901&psc=1,476.00,4.3,NA
Engineering,62,World Geography book,Hivex Publication,https://amazon.in/Political-Physical-Constitution-History-Preparation/dp/B08TMY1RJ6/ref=zg_bs_22960344031_12/257-1378264-8596455?pd_rd_i=B08TMY1RJ6&psc=1,98.00,4.6,NA
Engineering,63,AICTE Recommended| Engineering Mechanics: Principles of Statics and Dynamics| By Pearson,R C Hibbeler,https://amazon.in/Engineering-Mechanics-R-C-Hibbeler/dp/9332584745/ref=zg_bs_22960344031_13/257-1378264-8596455?pd_rd_i=9332584745&psc=1,816.00,4.5,146
Engineering,64,"Solid, Liquid and Hazardous Waste Management",C.K. Sharma,https://amazon.in/Solid-Liquid-Hazardous-Waste-Management/dp/8195475590/ref=zg_bs_22960344031_14/257-1378264-8596455?pd_rd_i=8195475590&psc=1,395.00,3.5,NA
Engineering,65,Electric Machines,Ashfaq Husain,https://amazon.in/Electric-Machines-Ashfaq-Husain/dp/8177001663/ref=zg_bs_22960344031_15/257-1378264-8596455?pd_rd_i=8177001663&psc=1,370.00,4.3,NA
Engineering,66,Design of Machine Elements | Fifth Edition,V B Bhandari,https://amazon.in/Design-Machine-Elements-Fifth-Bhandari/dp/9390177472/ref=zg_bs_22960344031_16/257-1378264-8596455?pd_rd_i=9390177472&psc=1,765.00,4.5,NA
Engineering,67,Basic Electrical Engineering,C L Wadhwa,https://amazon.in/Basic-Electrical-Engineering-C-Wadhwa/dp/8122421520/ref=zg_bs_22960344031_17/257-1378264-8596455?pd_rd_i=8122421520&psc=1,399.00,4.2,64
Engineering,68,MADE EASY Team,MADE EASY Team,https://amazon.in/SSC-Mechanical-Engineering-Previous-Conventional/dp/9393165130/ref=zg_bs_22960344031_18/257-1378264-8596455?pd_rd_i=9393165130&psc=1,231.00,NA,NA
Engineering,69,Textbook Of Physical Geology (Pb 2018),Mahapatra G. B.,https://amazon.in/Textbook-Physical-Geology-G-B-Mahapatra/dp/8123901100/ref=zg_bs_22960344031_19/257-1378264-8596455?pd_rd_i=8123901100&psc=1,316.00,4.6,NA
Engineering,70,Oliver Heckmann,Oliver Heckmann,https://amazon.in/Competitive-Internet-Service-Provider-Interconnection/dp/0470012935/ref=zg_bs_22960344031_20/257-1378264-8596455?pd_rd_i=0470012935&psc=1,"12,956.00",NA,NA
Engineering,71,"Design with PIC Microcontrollers, 1e",PEATMAN,https://amazon.in/Design-PIC-Microcontrollers-1e-PEATMAN/dp/8177585517/ref=zg_bs_22960344031_21/257-1378264-8596455?pd_rd_i=8177585517&psc=1,122.00,3.4,NA
Engineering,72,Strength of Materials: (Mechanics Of Solids),R K Rajput,https://amazon.in/Strength-Materials-R-K-Rajput/dp/938540136X/ref=zg_bs_22960344031_22/257-1378264-8596455?pd_rd_i=938540136X&psc=1,600.00,4.3,124
Engineering,73,"Speech and Language Processing: An Introduction to Natural Language Processing, Computational Linguistics and Speech Recognition, 2e",Jurafsky / Martin,https://amazon.in/Speech-Language-Processing-Introduction-Computational/dp/9332518416/ref=zg_bs_22960344031_23/257-1378264-8596455?pd_rd_i=9332518416&psc=1,"1,169.00",4.3,NA
Engineering,74,"Space Atlas, Second Edition: Mapping The Universe And Beyond",James Trefil,https://amazon.in/Space-Atlas-Second-Mapping-Universe/dp/1426219695/ref=zg_bs_22960344031_24/257-1378264-8596455?pd_rd_i=1426219695&psc=1,"2,450.00",4.8,NA
Engineering,75,Vinit Deepak Raut,Vinit Deepak Raut,https://amazon.in/Surface-Engineering-Elective-Mechanical-Course/dp/9355830971/ref=zg_bs_22960344031_25/257-1378264-8596455?pd_rd_i=9355830971&psc=1,235.00,NA,NA
Engineering,76,"Audio and Video Systems: Principles, Maintenance and Troubleshooting",R G Gupta,https://amazon.in/Audio-Video-Systems-Maintenance-Troubleshooting/dp/0070699763/ref=zg_bs_22960344031_26/257-1378264-8596455?pd_rd_i=0070699763&psc=1,530.00,4.2,NA
Engineering,77,Microelectronic Circuits 5th Edition,Sedra/Smith,https://amazon.in/Microelectronic-Circuits-5th-Sedra-Smith/dp/B0937BT3YZ/ref=zg_bs_22960344031_27/257-1378264-8596455?pd_rd_i=B0937BT3YZ&psc=1,NA,5.0,NA
Engineering,78,Practical Finite Element Analysis,Nitin S.Gokhale,https://amazon.in/Practical-Finite-Element-Analysis-S-Gokhale/dp/8190619500/ref=zg_bs_22960344031_28/257-1378264-8596455?pd_rd_i=8190619500&psc=1,680.00,4.5,NA
Engineering,79,Basic Mechanical Engineering,Pravin Kumar,https://amazon.in/Basic-Mechanical-Engineering-Pravin-Kumar/dp/938687329X/ref=zg_bs_22960344031_29/257-1378264-8596455?pd_rd_i=938687329X&psc=1,469.00,4.1,54
Engineering,80,Fundamentals of Reinforced Concrete Design,Gambhir,https://amazon.in/Fundamentals-Reinforced-Concrete-Design-Gambhir/dp/812033048X/ref=zg_bs_22960344031_30/257-1378264-8596455?pd_rd_i=812033048X&psc=1,420.00,4.0,NA
Engineering,81,ESE 2022 : Preliminary Exam: Civil Engineering Objective Paper - Volume-2,MADE EASY Team,https://amazon.in/ESE-2022-Preliminary-Engineering-Objective/dp/9390564549/ref=zg_bs_22960344031_81/257-1378264-8596455?pd_rd_i=9390564549&psc=1,700.00,4.1,NA
